fold_id,cv_tag,html_id,sent_id,text,tag
9,cv901,11017,13,some characters are just plain strange including a highly-energetic deejay in drag .,pos
9,cv901,11017,14,bruce willis does his normal job of blowing things away like he always does .,pos
9,cv901,11017,15,the movie is definitely watchable and rarely slows down .,pos
9,cv901,11017,16,"it is one of those sci-fi films where you'll be saying "" cool "" followed by a "" what the hell ? ! ? ! "" .",pos
9,cv901,11017,17,i give the fifth element .,pos
9,cv902,12256,0,note : some may consider portions of the following text to be spoilers .,pos
9,cv902,12256,1,be forewarned .,pos
9,cv902,12256,2,"james toback's return to directing after a eight-year layoff , two girls and a guy , is a film which is comprised , more or less , of just that : one guy , blake ( robert downey jr . ) ; two girls , carla ( heather graham ) and lou ( natasha gregson wagner ) ; one primary setting ( blake's absurdly spacious bachelor apartment ) , and a great deal of dialogue .",pos
9,cv902,12256,3,"embracing a near real-time approach , this is a highly theatrical feature that completely hangs upon the performances of its three actors and the quality of the dialogue written by mr . toback for his bantering characters .",pos
9,cv902,12256,4,"fortunately , the film's cast is up to the challenge , and the wordy exchanges between the triad of characters , while admittedly variable , are occasionally wickedly amusing .",pos
9,cv902,12256,5,"the film's setup is fairly generic in nature , and opens rather unpromisingly .",pos
9,cv902,12256,6,"we meet self-possessed blonde carla and feisty brunette lou , both waiting outside a soho loft .",pos
9,cv902,12256,7,"as they engage in idle chatter , it is revealed that they're both waiting for their respective boyfriends to return from the airport , and it doesn't take long for them to come to the realisation that they're being two-timed by the same guy .",pos
9,cv902,12256,8,"more indignant with him than catty with each other , the duo break into blake's loft and await his arrival for a confrontation .",pos
9,cv902,12256,9,it's when blake returns to his abode where the film hits its stride .,pos
9,cv902,12256,10,"played with magnificent bombast by mr . downey jr . , blake is a cad , all right , but a captivatingly dynamic , blusterous , and stealthy piece of work that bursts onto the scene and raises the stakes to new heights .",pos
9,cv902,12256,11,"it's fascinating to watch this character in his natural habitat , and perhaps the film's best choice was to have his two girlfriends scamper off into hiding upon his return , allowing us to size up blake not with his interactions with others , but by his own innate behaviour .",pos
9,cv902,12256,12,"whether he's flamboyantly behind his piano in a rollicking rendition of vivaldi , or on the phone leaving messages to his beloveds ( carla , lou , and his unseen sickly mother ) , it's never less than wildly entertaining and insightful .",pos
9,cv902,12256,13,"though at this point i almost hoped the film would transform into a one-man show -- a typical afternoon in the life of blake , if you will -- carla , and then lou , reveal themselves , and the sparks begin to fly .",pos
9,cv902,12256,14,"( one of the great touches in the film is how blake , when startled by carla's unannounced appearance , begins to both verbally and physically backpedal even before he realizes that the cat's out of the bag . )",pos
9,cv902,12256,15,"double-teamed by the understandably aggrieved women ( who are more smirkingly inquisitive than ferociously vengeful -- they want a justification for his ongoing hypocrisy ) , an increasingly-flustered blake weakly defends himself with apologetic and even self-righteous declarations against their verbal jabs .",pos
9,cv902,12256,16,"surprisingly delightful in the waltz of scathing witty banter shared by its trio of characters , two girls and a guy concludes its first sequence with an unexpected apoplectic act of such outrageous audacity that it seemed nothing was off-limits for this film .",pos
9,cv902,12256,17,"however , it'd be unfeasible to attempt to string along carla and lou's outrage to full feature-length , and it's as the movie gradually transforms into the sharing of exploratory profundities on the nature of fidelity and relationships that it slowly but surely begins to unravel .",pos
9,cv902,12256,18,"the dialogue becomes less and less engaging and clever , the film's tempo loses its liveliness , the dynamic between the characters evolves in unconvincing fashion , and several sequences fall flat .",pos
9,cv902,12256,19,"subtle and not-quite-subtle allusions are made ( a poster of jules et jim hangs prominently on the wall ) , and secrets are revealed which barrel the film toward an uncompelling weepy finale .",pos
9,cv902,12256,20,one key turning point in the film is the kinky sex scene between blake and carla .,pos
9,cv902,12256,21,"two girls and a guy was embroiled in a bitter , long-running dispute with the mpaa with regards to this scene -- contractually-obligated to deliver an r-rated film , mr . toback was forced to resubmit fourteen scaled-down versions of the steamy interlude before the mpaa withdrew their nc-17 rating in favour of an r -- and while admittedly titillating , the net effect of the vignette on the film's thematic narrative is rather dubious .",pos
9,cv902,12256,22,"if anything , two girls and a guy serves as a showcase for the phenomenal talents of mr . downey jr . , whose versatility is put to the test in this film .",pos
9,cv902,12256,23,"he plays the gamut from indignant to humbled , from self-assured to disconcerted , yet his acting gears shift so smoothly as to not be registered .",pos
9,cv902,12256,24,"it's a wonderful performance in a role custom-tailored for him ; mr . toback wrote the screenplay in four days shortly after mr . downey jr . was arrested on drug charges , and it's hard not to see echoes of reality seeping into his character -- in a monologue to his mirrored reflection , blake's self-chiding to "" get [his] shit together "" is disquieting in its resonance .",pos
9,cv902,12256,25,"while mr . downey jr . 's showstopping performance is undoubtedly the primary strength of the film , both actresses are solid in more broadly-observed roles .",pos
